motif,site,run_seed,seed,mode,severity,support_width,threshold_fraction,threshold_k,family_semantics,certification_regime,certificate_correlation,family_size,parent_cut_in_family,strict_before_ready,family_before_ready,strict_after_ready,family_after_ready,strict_parent_loss,family_internal_loss,strict_rescue_event,family_internal_survival,certification_mode,strict_parent_cert_failed,certification_rescue_event,family_certification_resilience_event,shared_failure_used,shared_failure_value,comparison_valid_strict_vs_family,metric_artifact_risk,apples_to_apples_loss_delta,uncertified_family_cut_count,certified_family_member_count,uncertified_family_member_fraction,unavailable_support_count,affected_edge_count,delay_depth,selector_stress,strict_finality_depth_before,strict_finality_depth_after,strict_recovery_length,family_recovery_length,intervention_detail,certification_detail,pair_count,weighted_native_overlap,induced_certificate_correlation,native_overlap_bin,overlap_weight_profile,support_overlap,frontier_overlap,orientation_overlap,ledger_overlap,causal_past_overlap,bdg_kernel_overlap,firewall_overlap,native_certification_regime,certificate_correlation_source,external_certificate_correlation,v1_6_graph_coupled_orientation_link_overlap,v1_6_run_seed,v1_6_severance_seed,v1_6_motif_kind,v1_6_site,v1_6_family_size,v1_6_dag_node_count
renewal_13,13,,101,ledger_failure,0.0,4,0.5,2,augmented_exact_k,independent_member,0.425984,7,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,0,0,7,0.0,0,0,0,False,5,5,0,0,certification_state_supplied_separately,no_certification_stress,21,0.425984,0.425984,medium,balanced,0.333333,0.333333,0.333333,0.610544,0.502948,0.448581,0.469258,native_overlap_induced,native_witness_overlap,0.425984,0.24579124579124578,17,101,renewal,13,7,33
renewal_13,13,,101,ledger_failure,0.0,4,0.75,3,at_least_k,independent_member,0.651758,5,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,0,0,5,0.0,0,0,0,False,5,5,0,0,certification_state_supplied_separately,no_certification_stress,10,0.651758,0.651758,medium,balanced,0.6,0.6,0.6,0.75,0.714286,0.672727,0.647143,native_overlap_induced,native_witness_overlap,0.651758,0.40909090909090906,17,101,renewal,13,5,33
renewal_13,13,,101,ledger_failure,0.0,4,0.75,3,augmented_exact_k,independent_member,0.651758,5,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,0,0,5,0.0,0,0,0,False,5,5,0,0,certification_state_supplied_separately,no_certification_stress,10,0.651758,0.651758,medium,balanced,0.6,0.6,0.6,0.75,0.714286,0.672727,0.647143,native_overlap_induced,native_witness_overlap,0.651758,0.40909090909090906,17,101,renewal,13,5,33
renewal_13,13,,101,ledger_failure,0.0,4,1.0,4,at_least_k,independent_member,1.0,1,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,certification_state_supplied_separately,no_certification_stress,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,13,1,33
renewal_13,13,,101,ledger_failure,0.0,4,1.0,4,augmented_exact_k,independent_member,1.0,1,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,certification_state_supplied_separately,no_certification_stress,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,13,1,33
renewal_1,1,,101,ledger_failure,0.25,1,0.25,1,at_least_k,independent_member,1.0,1,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=1.0 shared_used=True shared_failed=False,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,1,1,33
renewal_1,1,,101,ledger_failure,0.25,1,0.25,1,augmented_exact_k,independent_member,1.0,1,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=1.0 shared_used=True shared_failed=False,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,1,1,33
renewal_1,1,,101,ledger_failure,0.25,1,0.5,1,at_least_k,independent_member,1.0,1,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=1.0 shared_used=True shared_failed=False,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,1,1,33
renewal_1,1,,101,ledger_failure,0.25,1,0.5,1,augmented_exact_k,independent_member,1.0,1,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=1.0 shared_used=True shared_failed=False,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,1,1,33
renewal_1,1,,101,ledger_failure,0.25,1,0.75,1,at_least_k,independent_member,1.0,1,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=1.0 shared_used=True shared_failed=False,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,1,1,33
renewal_1,1,,101,ledger_failure,0.25,1,0.75,1,augmented_exact_k,independent_member,1.0,1,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=1.0 shared_used=True shared_failed=False,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,1,1,33
renewal_1,1,,101,ledger_failure,0.25,1,1.0,1,at_least_k,independent_member,1.0,1,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=1.0 shared_used=True shared_failed=False,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,1,1,33
renewal_1,1,,101,ledger_failure,0.25,1,1.0,1,augmented_exact_k,independent_member,1.0,1,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,0,0,1,0.0,0,0,0,False,0,0,0,0,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=1.0 shared_used=True shared_failed=False,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,1,1,33
renewal_27,27,,101,ledger_failure,0.25,2,0.25,1,at_least_k,independent_member,0.514906,3,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,True,False,0,3,0,1.0,0,0,0,False,,,0,,certification_state_supplied_separately,independent_member domain=3 uncertified_family_cuts=3 strict_parent_uncertified=True correlation=0.514906 shared_used=True shared_failed=True,3,0.514906,0.514906,medium,balanced,0.333333,0.333333,0.333333,0.733333,0.666667,0.666667,0.786325,native_overlap_induced,native_witness_overlap,0.514906,0.25,17,101,renewal,27,3,33
renewal_27,27,,101,ledger_failure,0.25,2,0.25,1,augmented_exact_k,independent_member,0.514906,3,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,True,False,0,3,0,1.0,0,0,0,False,,,0,,certification_state_supplied_separately,independent_member domain=3 uncertified_family_cuts=3 strict_parent_uncertified=True correlation=0.514906 shared_used=True shared_failed=True,3,0.514906,0.514906,medium,balanced,0.333333,0.333333,0.333333,0.733333,0.666667,0.666667,0.786325,native_overlap_induced,native_witness_overlap,0.514906,0.25,17,101,renewal,27,3,33
renewal_27,27,,101,ledger_failure,0.25,2,0.5,1,at_least_k,independent_member,0.514906,3,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,True,False,0,3,0,1.0,0,0,0,False,,,0,,certification_state_supplied_separately,independent_member domain=3 uncertified_family_cuts=3 strict_parent_uncertified=True correlation=0.514906 shared_used=True shared_failed=True,3,0.514906,0.514906,medium,balanced,0.333333,0.333333,0.333333,0.733333,0.666667,0.666667,0.786325,native_overlap_induced,native_witness_overlap,0.514906,0.25,17,101,renewal,27,3,33
renewal_27,27,,101,ledger_failure,0.25,2,0.5,1,augmented_exact_k,independent_member,0.514906,3,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,True,False,0,3,0,1.0,0,0,0,False,,,0,,certification_state_supplied_separately,independent_member domain=3 uncertified_family_cuts=3 strict_parent_uncertified=True correlation=0.514906 shared_used=True shared_failed=True,3,0.514906,0.514906,medium,balanced,0.333333,0.333333,0.333333,0.733333,0.666667,0.666667,0.786325,native_overlap_induced,native_witness_overlap,0.514906,0.25,17,101,renewal,27,3,33
renewal_27,27,,101,ledger_failure,0.25,2,0.75,2,at_least_k,independent_member,1.0,1,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,True,False,0,1,0,1.0,0,0,0,False,,,0,,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=1 strict_parent_uncertified=True correlation=1.0 shared_used=True shared_failed=True,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,27,1,33
renewal_27,27,,101,ledger_failure,0.25,2,0.75,2,augmented_exact_k,independent_member,1.0,1,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,True,False,0,1,0,1.0,0,0,0,False,,,0,,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=1 strict_parent_uncertified=True correlation=1.0 shared_used=True shared_failed=True,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,27,1,33
renewal_27,27,,101,ledger_failure,0.25,2,1.0,2,at_least_k,independent_member,1.0,1,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,True,False,0,1,0,1.0,0,0,0,False,,,0,,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=1 strict_parent_uncertified=True correlation=1.0 shared_used=True shared_failed=True,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,27,1,33
renewal_27,27,,101,ledger_failure,0.25,2,1.0,2,augmented_exact_k,independent_member,1.0,1,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,True,False,0,1,0,1.0,0,0,0,False,,,0,,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=1 strict_parent_uncertified=True correlation=1.0 shared_used=True shared_failed=True,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,27,1,33
renewal_18,18,,101,ledger_failure,0.25,3,0.25,1,at_least_k,independent_member,0.411797,7,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,0,0,7,0.0,0,0,0,False,5,5,0,0,certification_state_supplied_separately,independent_member domain=7 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=0.411797 shared_used=True shared_failed=False,21,0.411797,0.411797,medium,balanced,0.333333,0.333333,0.333333,0.603628,0.443675,0.414286,0.439266,native_overlap_induced,native_witness_overlap,0.411797,0.3306878306878307,17,101,renewal,18,7,33
renewal_18,18,,101,ledger_failure,0.25,3,0.25,1,augmented_exact_k,independent_member,0.2655,4,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,False,0,0,4,0.0,0,0,0,False,5,5,0,0,certification_state_supplied_separately,independent_member domain=4 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=0.2655 shared_used=False shared_failed=False,6,0.2655,0.2655,low,balanced,0.166667,0.166667,0.166667,0.496825,0.299158,0.275,0.325075,native_overlap_induced,native_witness_overlap,0.2655,0.1851851851851852,17,101,renewal,18,4,33
renewal_18,18,,101,ledger_failure,0.25,3,0.5,2,at_least_k,independent_member,0.557511,4,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,False,0,1,3,0.25,0,0,0,False,5,5,0,0,certification_state_supplied_separately,independent_member domain=4 uncertified_family_cuts=1 strict_parent_uncertified=False correlation=0.557511 shared_used=False shared_failed=False,6,0.557511,0.557511,medium,balanced,0.5,0.5,0.5,0.714286,0.590909,0.55,0.537882,native_overlap_induced,native_witness_overlap,0.557511,0.5185185185185185,17,101,renewal,18,4,33
renewal_18,18,,101,ledger_failure,0.25,3,0.5,2,augmented_exact_k,independent_member,0.557511,4,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,False,0,1,3,0.25,0,0,0,False,5,5,0,0,certification_state_supplied_separately,independent_member domain=4 uncertified_family_cuts=1 strict_parent_uncertified=False correlation=0.557511 shared_used=False shared_failed=False,6,0.557511,0.557511,medium,balanced,0.5,0.5,0.5,0.714286,0.590909,0.55,0.537882,native_overlap_induced,native_witness_overlap,0.557511,0.5185185185185185,17,101,renewal,18,4,33
renewal_18,18,,101,ledger_failure,0.25,3,0.75,3,at_least_k,independent_member,1.0,1,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=1.0 shared_used=True shared_failed=False,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,18,1,33
renewal_18,18,,101,ledger_failure,0.25,3,0.75,3,augmented_exact_k,independent_member,1.0,1,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=1.0 shared_used=True shared_failed=False,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,18,1,33
renewal_18,18,,101,ledger_failure,0.25,3,1.0,3,at_least_k,independent_member,1.0,1,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=1.0 shared_used=True shared_failed=False,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,18,1,33
renewal_18,18,,101,ledger_failure,0.25,3,1.0,3,augmented_exact_k,independent_member,1.0,1,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,0,0,1,0.0,0,0,0,False,5,5,0,0,certification_state_supplied_separately,independent_member domain=1 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=1.0 shared_used=True shared_failed=False,0,1.0,1.0,high,balanced,1.0,1.0,1.0,1.0,1.0,1.0,1.0,native_overlap_induced,native_witness_overlap,1.0,0.0,17,101,renewal,18,1,33
renewal_8,8,,101,ledger_failure,0.25,4,0.25,1,at_least_k,independent_member,0.459646,15,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,True,False,0,15,0,1.0,0,0,0,False,5,5,0,,certification_state_supplied_separately,independent_member domain=15 uncertified_family_cuts=15 strict_parent_uncertified=True correlation=0.459646 shared_used=True shared_failed=True,105,0.459646,0.459646,medium,balanced,0.333333,0.333333,0.333333,0.660408,0.538503,0.538503,0.61211,native_overlap_induced,native_witness_overlap,0.459646,0.19642857142857142,17,101,renewal,8,15,33
renewal_8,8,,101,ledger_failure,0.25,4,0.25,1,augmented_exact_k,independent_member,0.280873,5,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,-1,2,3,0.4,0,0,0,False,5,5,0,0,certification_state_supplied_separately,independent_member domain=5 uncertified_family_cuts=2 strict_parent_uncertified=True correlation=0.280873 shared_used=False shared_failed=False,10,0.280873,0.280873,low,balanced,0.1,0.1,0.1,0.588571,0.381429,0.381429,0.487692,native_overlap_induced,native_witness_overlap,0.280873,0.0625,17,101,renewal,8,5,33
renewal_8,8,,101,ledger_failure,0.25,4,0.5,2,at_least_k,independent_member,0.539431,11,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,-1,3,8,0.272727,0,0,0,False,5,5,0,0,certification_state_supplied_separately,independent_member domain=11 uncertified_family_cuts=3 strict_parent_uncertified=True correlation=0.539431 shared_used=False shared_failed=False,55,0.539431,0.539431,medium,balanced,0.436364,0.436364,0.436364,0.693506,0.611429,0.611429,0.664703,native_overlap_induced,native_witness_overlap,0.539431,0.36666666666666664,17,101,renewal,8,11,33
renewal_8,8,,101,ledger_failure,0.25,4,0.5,2,augmented_exact_k,independent_member,0.460237,7,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,0,0,7,0.0,0,0,0,False,5,5,0,0,certification_state_supplied_separately,independent_member domain=7 uncertified_family_cuts=0 strict_parent_uncertified=False correlation=0.460237 shared_used=True shared_failed=False,21,0.460237,0.460237,medium,balanced,0.333333,0.333333,0.333333,0.646259,0.548299,0.548299,0.624391,native_overlap_induced,native_witness_overlap,0.460237,0.3055555555555555,17,101,renewal,8,7,33
renewal_8,8,,101,ledger_failure,0.25,4,0.75,3,at_least_k,independent_member,0.666286,5,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,True,False,0,5,0,1.0,0,0,0,False,5,5,0,,certification_state_supplied_separately,independent_member domain=5 uncertified_family_cuts=5 strict_parent_uncertified=True correlation=0.666286 shared_used=True shared_failed=True,10,0.666286,0.666286,medium,balanced,0.6,0.6,0.6,0.771429,0.714286,0.714286,0.728571,native_overlap_induced,native_witness_overlap,0.666286,0.5625,17,101,renewal,8,5,33
renewal_8,8,,101,ledger_failure,0.25,4,0.75,3,augmented_exact_k,independent_member,0.666286,5,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,True,False,0,5,0,1.0,0,0,0,False,5,5,0,,certification_state_supplied_separately,independent_member domain=5 uncertified_family_cuts=5 strict_parent_uncertified=True correlation=0.666286 shared_used=True shared_failed=True,10,0.666286,0.666286,medium,balanced,0.6,0.6,0.6,0.771429,0.714286,0.714286,0.728571,native_overlap_induced,native_witness_overlap,0.666286,0.5625,17,101,renewal,8,5,33
